index,Ch0,Ch1
32812,1776,1761
32813,1776,1761
32814,1776,1761
32815,1776,1758
32816,1776,1760
32817,1776,1762
32818,1776,1760
32819,1776,1758
32820,1776,1761
32821,1776,1761
32822,1776,1763
32823,1776,1762
32824,1776,1760
32825,1776,1759
32826,1776,1759
32827,1776,1762
32828,1776,1758
32829,1776,1759
32830,1776,1762
32831,1775,1761
32832,1774,1761
32833,1775,1761
32834,1774,1760
32835,1773,1759
32836,1774,1761
32837,1773,1761
32838,1773,1761
32839,1775,1762
32840,1774,1760
32841,1774,1761
32842,1774,1761
32843,1773,1763
32844,1773,1761
32845,1775,1761
32846,1775,1761
32847,1775,1762
32848,1776,1763
32849,1775,1765
32850,1776,1762
32851,1775,1761
32852,1775,1762
32853,1775,1761
32854,1775,1762
32855,1776,1763
32856,1775,1762
32857,1776,1765
32858,1776,1765
32859,1776,1759
32860,1776,1762
32861,1776,1761
32862,1776,1762
32863,1776,1763
32864,1776,1763
32865,1777,1762
32866,1777,1762
32867,1776,1761
32868,1776,1762
32869,1776,1762
32870,1776,1760
32871,1776,1762
32872,1776,1761
32873,1775,1762
32874,1776,1762
32875,1776,1761
32876,1774,1761
32877,1775,1760
32878,1775,1761
32879,1774,1759
32880,1775,1760
32881,1775,1760
32882,1775,1762
32883,1775,1761
32884,1775,1762
32885,1775,1761
32886,1775,1762
32887,1775,1762
32888,1775,1761
32889,1776,1759
32890,1774,1761
32891,1776,1762
32892,1776,1762
32893,1776,1761
32894,1776,1760
32895,1776,1763
32896,1776,1760
32897,1776,1762
32898,1778,1763
32899,1776,1761
32900,1777,1764
32901,1776,1763
32902,1777,1765
32903,1776,1762
32904,1775,1763
32905,1776,1763
32906,1776,1760
32907,1776,1760
32908,1776,1761
32909,1776,1762
32910,1776,1761
32911,1776,1760
32912,1776,1761
32913,1776,1762
32914,1776,1762
32915,1775,1760
32916,1774,1761
32917,1772,1760
32918,1771,1759
32919,1771,1762
32920,1772,1760
32921,1771,1761
32922,1771,1761
32923,1771,1761
32924,1769,1760
32925,1773,1762
32926,1772,1761
32927,1773,1761
32928,1773,1759
32929,1772,1761
32930,1774,1761
32931,1774,1761
32932,1774,1760
32933,1775,1763
32934,1776,1762
32935,1776,1761
32936,1775,1761
32937,1775,1760
32938,1776,1760
32939,1776,1761
32940,1776,1761
32941,1775,1761
32942,1776,1762
32943,1775,1762
32944,1776,1761
32945,1776,1759
32946,1775,1760
32947,1771,1759
32948,1771,1761
32949,1771,1761
32950,1770,1759
32951,1770,1761
32952,1770,1758
32953,1771,1762
32954,1771,1761
32955,1771,1760
32956,1771,1760
32957,1771,1761
32958,1771,1764
32959,1772,1760
32960,1773,1759
32961,1774,1761
32962,1775,1761
32963,1775,1761
32964,1776,1761
32965,1775,1762
32966,1776,1763
32967,1776,1760
32968,1776,1760
32969,1776,1762
32970,1776,1761
32971,1776,1761
32972,1776,1760
32973,1776,1762
32974,1776,1762
32975,1777,1763
32976,1777,1762
32977,1777,1762
32978,1777,1763
32979,1778,1763
32980,1776,1760
32981,1777,1763
32982,1776,1761
32983,1776,1762
32984,1776,1761
32985,1777,1762
32986,1776,1761
32987,1776,1762
32988,1776,1761
32989,1776,1761
32990,1776,1763
32991,1776,1761
32992,1775,1763
32993,1773,1760
32994,1776,1761
32995,1774,1763
32996,1775,1762
32997,1776,1762
32998,1776,1760
32999,1773,1762
33000,1775,1761
33001,1776,1761
33002,1775,1762
33003,1776,1761
33004,1774,1763
33005,1775,1761
33006,1774,1760
33007,1774,1761
33008,1775,1762
33009,1776,1760
33010,1776,1761
33011,1776,1761
33012,1775,1761
33013,1776,1760
33014,1776,1761
33015,1777,1762
33016,1776,1763
33017,1776,1761
33018,1777,1762
33019,1776,1763
33020,1776,1763
33021,1776,1760
33022,1776,1762
33023,1776,1761
33024,1775,1761
33025,1776,1763
33026,1776,1763
33027,1776,1761
33028,1776,1762
33029,1775,1762
33030,1776,1764
33031,1776,1762
33032,1776,1762
33033,1776,1760
33034,1776,1759
33035,1774,1761
33036,1775,1761
33037,1775,1759
33038,1774,1761
33039,1773,1763
33040,1774,1760
33041,1774,1761
33042,1774,1760
33043,1775,1761
33044,1774,1761
33045,1775,1759
33046,1775,1760
33047,1775,1762
33048,1776,1763
33049,1776,1761
33050,1775,1760
33051,1776,1760
33052,1776,1761
33053,1776,1762
33054,1775,1761
33055,1776,1762
33056,1776,1761
33057,1776,1762
33058,1776,1761
33059,1776,1759
33060,1776,1761
33061,1776,1761
33062,1776,1764
33063,1776,1760
33064,1776,1762
33065,1776,1761
33066,1775,1760
33067,1776,1763
33068,1776,1762
33069,1776,1761
33070,1776,1761
33071,1776,1762
33072,1776,1762
33073,1776,1762
33074,1776,1761
33075,1776,1761
33076,1775,1761
33077,1776,1761
33078,1775,1761
33079,1776,1763
33080,1776,1760
33081,1776,1761
33082,1776,1762
33083,1776,1762
33084,1776,1760
33085,1776,1761
33086,1777,1762
33087,1776,1761
33088,1776,1759
33089,1777,1762
33090,1776,1762
33091,1776,1762
33092,1777,1763
33093,1776,1762
33094,1776,1761
33095,1776,1761
33096,1776,1761
33097,1776,1763
33098,1776,1761
33099,1776,1762
33100,1776,1761
33101,1776,1759
33102,1776,1763
33103,1776,1762
33104,1776,1762
33105,1776,1762
33106,1775,1763
33107,1775,1761
33108,1775,1761
33109,1776,1763
33110,1776,1762
33111,1776,1760
33112,1776,1761
33113,1776,1761
33114,1776,1761
33115,1776,1762
33116,1776,1761
33117,1774,1762
33118,1773,1763
33119,1775,1762
33120,1776,1759
33121,1773,1761
33122,1775,1762
33123,1774,1760
33124,1776,1760
33125,1776,1762
33126,1776,1763
33127,1776,1763
33128,1776,1763
33129,1776,1761
33130,1776,1763
33131,1777,1761
33132,1776,1762
33133,1777,1763
33134,1776,1759
33135,1775,1762
33136,1776,1766
33137,1776,1762
33138,1776,1763
33139,1776,1761
33140,1776,1761
33141,1778,1763
33142,1777,1761
33143,1776,1762
33144,1777,1762
33145,1776,1761
33146,1776,1762
33147,1776,1761
33148,1776,1764
33149,1776,1763
33150,1776,1762
33151,1776,1765
33152,1777,1764
33153,1776,1761
33154,1776,1761
33155,1776,1762
33156,1776,1759
33157,1776,1763
33158,1775,1762
33159,1775,1761
33160,1775,1761
33161,1773,1761
33162,1776,1766
33163,1776,1760
33164,1776,1762
33165,1776,1762
33166,1776,1759
33167,1776,1762
33168,1776,1762
33169,1777,1761
33170,1776,1763
33171,1776,1762
33172,1777,1762
33173,1776,1763
33174,1776,1763
33175,1776,1764
33176,1777,1762
33177,1776,1761
33178,1776,1761
33179,1776,1763
33180,1776,1761
33181,1776,1760
33182,1776,1760
33183,1776,1761
33184,1776,1762
33185,1775,1762
33186,1774,1759
33187,1776,1761
33188,1776,1761
33189,1776,1760
33190,1776,1759
33191,1776,1761
33192,1776,1762
33193,1776,1761
33194,1776,1761
33195,1775,1762
33196,1776,1761
33197,1774,1762
33198,1775,1762
33199,1776,1762
33200,1776,1762
33201,1775,1763
33202,1777,1762
33203,1776,1761
33204,1776,1762
33205,1776,1759
33206,1777,1760
33207,1776,1761
33208,1776,1761
33209,1776,1763
33210,1776,1762
33211,1776,1761
33212,1777,1762
33213,1776,1762
33214,1776,1761
33215,1777,1762
33216,1776,1761
33217,1778,1762
33218,1776,1761
33219,1776,1763
33220,1777,1765
33221,1776,1763
33222,1776,1761
33223,1776,1762
33224,1776,1763
33225,1776,1761
33226,1776,1761
33227,1776,1759
33228,1776,1761
33229,1776,1761
33230,1773,1761
33231,1775,1761
33232,1776,1760
33233,1774,1762
33234,1774,1763
33235,1776,1759
33236,1775,1761
33237,1774,1759
33238,1775,1760
33239,1775,1759
33240,1775,1763
33241,1775,1762
33242,1775,1760
33243,1776,1760
33244,1776,1761
33245,1776,1760
33246,1776,1761
33247,1776,1760
33248,1776,1762
33249,1776,1762
33250,1776,1761
33251,1776,1763
33252,1776,1762
33253,1777,1761
33254,1776,1765
33255,1776,1761
33256,1776,1763
33257,1776,1761
33258,1776,1763
33259,1776,1762
33260,1777,1764
33261,1776,1762
33262,1776,1761
33263,1776,1763
33264,1776,1760
33265,1776,1762
33266,1776,1761
33267,1776,1762
33268,1776,1759
33269,1776,1763
33270,1774,1764
33271,1775,1762
33272,1776,1762
33273,1775,1761
33274,1775,1762
33275,1776,1763
33276,1775,1762
33277,1774,1762
33278,1773,1761
33279,1772,1763
33280,1775,1760
33281,1775,1761
33282,1776,1760
33283,1776,1765
33284,1775,1764
33285,1776,1761
33286,1775,1762
33287,1776,1764
33288,1776,1761
33289,1775,1763
33290,1775,1762
33291,1776,1761
33292,1776,1762
33293,1776,1763
33294,1776,1761
33295,1777,1761
33296,1776,1761
33297,1776,1760
33298,1776,1761
33299,1776,1761
33300,1776,1762
33301,1776,1763
33302,1776,1764
33303,1776,1763
33304,1775,1762
33305,1776,1765
33306,1775,1762
33307,1773,1763
33308,1775,1762
33309,1774,1761
33310,1775,1761
33311,1773,1762
33312,1773,1761
33313,1774,1759
33314,1775,1762
33315,1775,1763
33316,1775,1763
33317,1775,1765
33318,1773,1760
33319,1775,1761
33320,1776,1761
33321,1776,1761
33322,1776,1762
33323,1776,1763
33324,1776,1763
33325,1776,1762
33326,1776,1762
33327,1776,1763
33328,1776,1765
33329,1776,1762
33330,1776,1767
33331,1776,1764
33332,1776,1765
33333,1776,1761
33334,1776,1763
33335,1776,1761
33336,1776,1764
33337,1775,1760
33338,1776,1763
33339,1776,1762
33340,1776,1762
33341,1776,1762
33342,1773,1762
33343,1776,1762
33344,1776,1761
33345,1776,1763
33346,1775,1761
33347,1774,1759
33348,1774,1759
33349,1775,1759
33350,1775,1760
33351,1773,1761
33352,1776,1761
33353,1775,1761
33354,1776,1759
33355,1775,1759
33356,1776,1763
33357,1776,1761
33358,1774,1761
33359,1774,1760
33360,1774,1762
33361,1773,1762
33362,1775,1761
33363,1773,1762
33364,1775,1763
33365,1775,1761
33366,1776,1761
33367,1776,1764
33368,1776,1760
33369,1775,1763
33370,1776,1761
33371,1776,1763
33372,1776,1763
33373,1776,1761
33374,1776,1762
33375,1775,1760
33376,1775,1761
33377,1776,1762
33378,1774,1761
33379,1776,1759
33380,1775,1761
33381,1775,1760
33382,1776,1762
33383,1776,1759
33384,1775,1758
33385,1776,1762
33386,1774,1762
33387,1774,1761
33388,1773,1762
33389,1774,1764
33390,1774,1759
33391,1774,1760
33392,1774,1761
33393,1774,1760
33394,1775,1759
33395,1776,1762
33396,1774,1761
33397,1774,1761
33398,1775,1762
33399,1772,1760
33400,1774,1762
33401,1774,1759
33402,1774,1761
33403,1776,1762
33404,1776,1763
33405,1776,1761
33406,1776,1763
33407,1776,1762
33408,1776,1761
33409,1776,1760
33410,1775,1760
33411,1776,1759
33412,1775,1759
33413,1776,1761
33414,1776,1759
33415,1775,1761
33416,1776,1760
33417,1776,1762
33418,1775,1761
33419,1776,1758
33420,1776,1761
33421,1776,1761
33422,1776,1758
33423,1776,1759
33424,1776,1763
33425,1776,1761
33426,1775,1764
33427,1775,1760
33428,1773,1759
33429,1775,1761
33430,1771,1760
33431,1775,1763
33432,1774,1760
33433,1772,1761
33434,1773,1763
33435,1774,1760
33436,1771,1761
33437,1771,1762
33438,1774,1760
33439,1774,1762
33440,1773,1764
33441,1775,1762
33442,1774,1761
33443,1776,1760
33444,1776,1762
33445,1776,1760
33446,1775,1761
33447,1776,1763
33448,1776,1760
33449,1774,1763
33450,1776,1760
33451,1775,1760
33452,1774,1761
33453,1776,1763
33454,1776,1759
33455,1774,1762
33456,1776,1762
33457,1776,1763
33458,1775,1760
33459,1775,1763
33460,1776,1763
33461,1774,1762
33462,1775,1761
33463,1773,1760
33464,1771,1760
33465,1775,1760
33466,1774,1760
33467,1774,1762
33468,1773,1762
33469,1770,1762
33470,1773,1758
33471,1773,1762
33472,1772,1762
33473,1775,1761
33474,1776,1760
33475,1775,1761
33476,1773,1760
33477,1776,1761
33478,1775,1759
33479,1775,1761
33480,1775,1761
33481,1775,1760
33482,1776,1763
33483,1776,1763
33484,1776,1762
33485,1775,1761
33486,1776,1762
33487,1776,1761
33488,1776,1759
33489,1776,1760
33490,1776,1762
33491,1776,1761
33492,1776,1761
33493,1776,1761
33494,1776,1761
33495,1776,1761
33496,1776,1761
33497,1776,1762
33498,1776,1763
33499,1775,1761
33500,1774,1760
33501,1773,1762
33502,1773,1759
33503,1773,1760
33504,1775,1760
33505,1775,1762
33506,1773,1761
33507,1774,1759
33508,1774,1762
33509,1776,1761
33510,1771,1761
33511,1773,1760
33512,1770,1759
33513,1774,1758
33514,1774,1760
33515,1772,1762
33516,1772,1761
33517,1773,1763
33518,1770,1761
33519,1769,1763
33520,1766,1760
33521,1772,1762
33522,1771,1759
33523,1770,1761
33524,1774,1761
33525,1773,1762
33526,1775,1759
33527,1775,1761
33528,1776,1761
33529,1776,1761
33530,1775,1761
33531,1776,1761
33532,1776,1763
33533,1776,1764
33534,1776,1760
33535,1776,1762
33536,1776,1764
33537,1775,1761
33538,1776,1764
33539,1776,1762
33540,1775,1765
33541,1776,1763
33542,1775,1763
33543,1775,1762
33544,1774,1762
33545,1775,1762
33546,1775,1761
33547,1771,1761
33548,1771,1764
33549,1771,1763
33550,1773,1763
33551,1774,1763
33552,1775,1764
33553,1774,1762
33554,1775,1763
33555,1775,1761
33556,1775,1761
33557,1776,1760
33558,1776,1763
33559,1776,1760
33560,1776,1763
33561,1775,1762
33562,1776,1763
33563,1776,1760
33564,1776,1765
33565,1776,1767
33566,1776,1762
33567,1776,1762
33568,1776,1760
33569,1776,1763
33570,1776,1760
33571,1776,1764
33572,1776,1762
33573,1776,1763
33574,1776,1763
33575,1776,1763
33576,1776,1763
33577,1776,1766
33578,1776,1763
33579,1776,1762
33580,1775,1762
33581,1776,1763
33582,1775,1763
33583,1776,1761
33584,1774,1762
33585,1775,1762
33586,1775,1761
33587,1776,1761
33588,1774,1761
33589,1774,1763
33590,1776,1762
33591,1775,1763
33592,1776,1761
33593,1775,1761
33594,1776,1763
33595,1776,1761
33596,1776,1760
33597,1776,1763
33598,1776,1760
33599,1776,1761
33600,1776,1762
33601,1776,1760
33602,1776,1763
33603,1776,1761
33604,1776,1761
33605,1776,1765
33606,1776,1765
33607,1776,1762
33608,1775,1761
33609,1775,1761
33610,1776,1762
33611,1776,1761
33612,1776,1765
33613,1776,1761
33614,1776,1761
33615,1776,1762
33616,1776,1761
33617,1776,1762
33618,1776,1762
33619,1776,1763
33620,1776,1761
33621,1776,1762
33622,1776,1762
33623,1775,1761
33624,1775,1761
33625,1775,1762
33626,1776,1762
33627,1776,1761
33628,1775,1763
33629,1776,1762
33630,1774,1761
33631,1776,1759
33632,1776,1763
33633,1772,1758
33634,1774,1760
33635,1775,1762
33636,1774,1762
33637,1775,1760
33638,1774,1760
33639,1776,1762
33640,1776,1762
33641,1776,1761
33642,1776,1761
33643,1776,1761
33644,1776,1763
33645,1776,1761
33646,1776,1759
33647,1776,1761
33648,1776,1762
33649,1776,1763
33650,1776,1762
33651,1776,1761
33652,1776,1761
33653,1776,1762
33654,1776,1761
33655,1776,1761
33656,1776,1761
33657,1776,1762
33658,1775,1761
33659,1776,1761
33660,1775,1761
33661,1776,1761
33662,1774,1761
33663,1776,1759
33664,1775,1761
33665,1775,1762
33666,1773,1761
33667,1773,1762
33668,1773,1761
33669,1774,1761
33670,1773,1761
33671,1775,1760
33672,1775,1761
33673,1776,1760
33674,1774,1760
33675,1776,1765
33676,1775,1759
33677,1776,1762
33678,1775,1762
33679,1776,1761
33680,1776,1760
33681,1777,1760
33682,1776,1762
33683,1776,1762
33684,1776,1764
33685,1776,1761
33686,1776,1761
33687,1776,1762
33688,1776,1759
33689,1776,1760
33690,1777,1761
33691,1778,1759
33692,1776,1762
33693,1776,1761
33694,1776,1761
33695,1775,1759
33696,1775,1762
33697,1776,1762
33698,1775,1762
33699,1776,1758
33700,1775,1760
33701,1776,1760
33702,1776,1761
33703,1775,1760
33704,1776,1761
33705,1776,1763
33706,1776,1759
33707,1776,1762
33708,1775,1761
33709,1775,1762
33710,1776,1760
33711,1776,1761
33712,1776,1761
33713,1776,1761
33714,1776,1760
33715,1776,1762
33716,1776,1759
33717,1776,1761
33718,1776,1760
33719,1776,1764
33720,1776,1761
33721,1778,1762
33722,1776,1762
33723,1776,1763
33724,1775,1759
33725,1776,1762
33726,1777,1762
33727,1777,1763
33728,1776,1758
33729,1776,1761
33730,1776,1762
33731,1776,1762
33732,1776,1760
33733,1776,1762
33734,1776,1759
33735,1776,1762
33736,1776,1759
33737,1776,1763
33738,1776,1760
33739,1777,1761
33740,1776,1762
33741,1776,1762
33742,1775,1762
33743,1773,1761
33744,1773,1759
33745,1775,1760
33746,1774,1761
33747,1776,1761
33748,1775,1761
33749,1774,1761
33750,1776,1763
33751,1774,1762
33752,1774,1761
33753,1774,1762
33754,1774,1762
33755,1776,1760
33756,1774,1762
33757,1776,1761
33758,1776,1758
33759,1776,1759
33760,1776,1760
33761,1776,1760
33762,1776,1762
33763,1776,1761
33764,1776,1761
33765,1776,1760
33766,1776,1761
33767,1776,1761
33768,1776,1761
33769,1776,1761
33770,1777,1762
33771,1776,1761
33772,1778,1762
33773,1777,1759
33774,1776,1762
33775,1776,1761
33776,1777,1759
33777,1776,1760
33778,1776,1763
33779,1776,1760
33780,1776,1761
33781,1776,1761
33782,1775,1761
33783,1776,1762
33784,1776,1759
33785,1776,1760
33786,1775,1760
33787,1775,1760
33788,1775,1760
33789,1776,1759
33790,1776,1762
33791,1775,1761
33792,1775,1760
33793,1775,1760
33794,1776,1760
33795,1775,1760
33796,1776,1758
33797,1776,1758
33798,1777,1761
33799,1779,1761
33800,1776,1761
33801,1776,1759
33802,1776,1760
33803,1778,1762
33804,1778,1760
33805,1776,1759
33806,1776,1761
33807,1776,1759
33808,1776,1759
33809,1777,1761
33810,1777,1761
33811,1777,1761
33812,1776,1760
33813,1776,1759
33814,1776,1759
33815,1776,1762
33816,1776,1761
33817,1776,1760
33818,1776,1761
33819,1776,1763
33820,1776,1761
33821,1776,1763
33822,1775,1761
33823,1774,1761
33824,1774,1762
33825,1774,1761
33826,1776,1760
33827,1774,1763
33828,1775,1760
33829,1776,1760
33830,1776,1763
33831,1774,1761
33832,1775,1761
33833,1776,1759
33834,1776,1762
33835,1776,1761
33836,1776,1762
33837,1776,1762
33838,1776,1761
33839,1776,1761
33840,1776,1761
33841,1777,1759
33842,1778,1760
33843,1776,1761
33844,1776,1760
33845,1777,1760
33846,1776,1759
33847,1776,1761
33848,1777,1758
33849,1776,1759
33850,1777,1761
33851,1777,1761
33852,1776,1761
33853,1776,1762
33854,1776,1762
33855,1776,1761
33856,1776,1759
33857,1776,1762
33858,1776,1761
33859,1776,1759
33860,1776,1763
33861,1776,1760
33862,1776,1761
33863,1776,1762
33864,1775,1760
33865,1776,1763
33866,1776,1761
33867,1775,1761
33868,1776,1760
33869,1776,1759
33870,1776,1759
33871,1776,1759
33872,1776,1759
33873,1776,1759
33874,1776,1761
33875,1776,1759
33876,1776,1759
33877,1776,1761
33878,1776,1760
33879,1776,1761
33880,1776,1760
33881,1778,1760
33882,1778,1760
33883,1777,1760
33884,1777,1762
33885,1778,1759
33886,1777,1762
33887,1776,1761
33888,1776,1762
33889,1777,1761
33890,1776,1758
33891,1776,1759
33892,1776,1762
33893,1776,1761
33894,1776,1762
33895,1776,1760
33896,1776,1759
33897,1776,1760
33898,1776,1761
33899,1776,1763
33900,1776,1761
33901,1776,1760
33902,1776,1761
33903,1777,1759
33904,1776,1759
33905,1776,1760
33906,1775,1757
33907,1776,1760
33908,1776,1762
33909,1775,1760
33910,1777,1760
33911,1776,1760
33912,1776,1761
33913,1777,1760
33914,1776,1760
33915,1778,1763
33916,1776,1760
33917,1776,1761
33918,1776,1761
33919,1776,1760
33920,1776,1759
33921,1776,1761
33922,1776,1760
33923,1778,1759
33924,1776,1761
33925,1777,1760
33926,1777,1758
33927,1778,1760
33928,1777,1759
33929,1777,1761
33930,1777,1760
33931,1777,1759
33932,1778,1762
33933,1778,1759
33934,1776,1762
33935,1777,1761
33936,1776,1762
33937,1777,1761
33938,1776,1762
33939,1777,1761
33940,1776,1758
33941,1777,1760
33942,1776,1761
33943,1776,1759
33944,1776,1761
33945,1775,1760
33946,1776,1761
33947,1776,1760
33948,1776,1761
33949,1776,1759
33950,1776,1760
33951,1776,1760
33952,1776,1761
33953,1777,1761
33954,1778,1757
33955,1778,1761
33956,1778,1759
33957,1778,1759
33958,1779,1760
33959,1777,1762
33960,1778,1761
33961,1777,1761
33962,1778,1759
33963,1778,1759
33964,1778,1758
33965,1781,1760
33966,1779,1758
33967,1780,1762
33968,1779,1759
33969,1777,1760
33970,1776,1760
33971,1779,1762
33972,1776,1760
33973,1777,1759
33974,1776,1760
33975,1776,1759
33976,1777,1759
33977,1777,1759
33978,1776,1760
33979,1776,1762
33980,1777,1758
33981,1776,1758
33982,1776,1759
33983,1776,1759
33984,1776,1761
33985,1776,1760
33986,1776,1760
33987,1776,1760
33988,1776,1761
33989,1776,1758
33990,1777,1760
33991,1776,1760
33992,1777,1761
33993,1776,1758
33994,1778,1763
33995,1778,1760
33996,1776,1763
33997,1778,1759
33998,1776,1757
33999,1780,1761
34000,1777,1758
34001,1778,1761
34002,1778,1762
34003,1779,1761
34004,1779,1761
34005,1779,1763
34006,1779,1762
34007,1778,1760
34008,1779,1760
34009,1778,1759
34010,1777,1761
